weight,height,G,AB,HR
195.0,73.0,12,24.0,0.0
195.0,73.0,20,58.0,0.0
195.0,73.0,21,53.0,0.0
187.0,71.0,10,24.0,0.0
187.0,71.0,162,632.0,29.0
187.0,71.0,161,619.0,20.0
187.0,71.0,141,524.0,40.0
187.0,71.0,122,463.0,23.0
187.0,71.0,152,521.0,33.0
187.0,71.0,118,438.0,32.0
187.0,71.0,122,459.0,34.0
187.0,71.0,155,549.0,23.0
187.0,71.0,148,506.0,37.0
187.0,71.0,72,250.0,16.0
187.0,71.0,128,462.0,32.0
187.0,71.0,119,416.0,12.0
187.0,71.0,85,298.0,15.0
187.0,71.0,54,171.0,5.0
215.0,76.0,9,12.0,0.0
215.0,76.0,18,16.0,2.0
180.0,73.0,18,13.0,0.0
180.0,73.0,111,359.0,2.0
180.0,73.0,129,485.0,1.0
180.0,73.0,143,538.0,6.0
180.0,73.0,21,46.0,3.0
180.0,73.0,76,238.0,7.0
180.0,73.0,94,298.0,5.0
180.0,73.0,54,103.0,1.0
180.0,73.0,91,261.0,0.0
180.0,73.0,145,581.0,10.0
180.0,73.0,156,645.0,8.0
180.0,73.0,30,125.0,1.0
180.0,73.0,91,373.0,3.0
180.0,73.0,103,320.0,0.0
180.0,73.0,19,33.0,0.0
175.0,69.0,20,36.0,1.0
175.0,69.0,34,51.0,1.0
175.0,69.0,37,47.0,0.0
175.0,69.0,1,2.0,0.0
175.0,69.0,41,89.0,0.0
175.0,69.0,19,34.0,0.0
175.0,69.0,29,29.0,0.0
190.0,72.0,9,31.0,1.0
190.0,72.0,116,292.0,3.0
190.0,72.0,68,128.0,1.0
190.0,72.0,109,271.0,1.0
190.0,72.0,22,38.0,0.0
190.0,72.0,28,61.0,0.0
190.0,72.0,9,21.0,0.0
190.0,72.0,28,39.0,0.0
160.0,71.0,1,3.0,0.0
187.0,72.0,4,7.0,0.0
205.0,72.0,86,273.0,4.0
170.0,73.0,1,0.0,0.0
180.0,72.0,33,73.0,1.0
180.0,72.0,25,72.0,0.0
180.0,72.0,13,26.0,0.0
180.0,72.0,23,67.0,1.0
180.0,72.0,37,87.0,0.0
180.0,72.0,24,67.0,0.0
180.0,72.0,30,79.0,1.0
180.0,72.0,34,71.0,0.0
180.0,72.0,32,48.0,0.0
180.0,72.0,20,22.0,1.0
180.0,72.0,11,20.0,0.0
180.0,72.0,27,39.0,0.0
180.0,72.0,17,7.0,0.0
180.0,72.0,15,14.0,0.0
180.0,72.0,24,24.0,0.0
175.0,71.0,23,51.0,0.0
175.0,71.0,19,3.0,0.0
185.0,73.0,4,2.0,0.0
185.0,73.0,8,4.0,0.0
185.0,73.0,54,17.0,1.0
185.0,73.0,42,17.0,0.0
150.0,68.0,1,4.0,0.0
150.0,68.0,1,3.0,0.0
150.0,68.0,117,463.0,4.0
150.0,68.0,37,136.0,0.0
185.0,75.0,50,14.0,0.0
185.0,75.0,59,14.0,0.0
185.0,75.0,43,5.0,0.0
185.0,75.0,50,6.0,0.0
185.0,75.0,21,10.0,0.0
185.0,75.0,25,39.0,0.0
185.0,75.0,57,25.0,0.0
185.0,75.0,23,2.0,0.0
180.0,72.0,32,63.0,0.0
180.0,72.0,84,215.0,0.0
180.0,72.0,5,16.0,0.0
180.0,72.0,37,96.0,0.0
180.0,72.0,15,25.0,0.0
180.0,72.0,43,85.0,0.0
185.0,68.0,1,4.0,0.0
185.0,73.0,11,12.0,0.0
185.0,73.0,15,27.0,0.0
185.0,73.0,5,11.0,0.0
205.0,75.0,7,11.0,1.0
180.0,73.0,14,23.0,0.0
185.0,71.0,108,241.0,3.0
185.0,71.0,36,70.0,0.0
185.0,71.0,47,139.0,5.0
185.0,71.0,92,264.0,6.0
185.0,71.0,84,230.0,3.0
185.0,71.0,35,83.0,2.0
185.0,71.0,14,34.0,0.0
178.0,72.0,61,229.0,4.0
178.0,72.0,108,369.0,3.0
178.0,72.0,69,233.0,3.0
178.0,72.0,30,73.0,0.0
178.0,72.0,34,54.0,2.0
178.0,72.0,40,73.0,3.0
160.0,70.0,17,51.0,0.0
160.0,70.0,81,209.0,6.0
160.0,70.0,153,500.0,5.0
160.0,70.0,147,579.0,7.0
160.0,70.0,152,550.0,6.0
160.0,70.0,133,474.0,4.0
160.0,70.0,82,285.0,8.0
160.0,70.0,121,426.0,8.0
160.0,70.0,114,348.0,6.0
160.0,70.0,119,347.0,3.0
160.0,70.0,76,158.0,2.0
190.0,73.0,121,418.0,3.0
190.0,72.0,21,45.0,1.0
150.0,70.0,24,93.0,0.0
150.0,68.0,29,137.0,0.0
150.0,68.0,19,87.0,0.0
150.0,68.0,23,99.0,0.0
150.0,68.0,26,112.0,0.0
150.0,68.0,40,175.0,1.0
150.0,68.0,31,130.0,0.0
205.0,75.0,11,35.0,0.0
205.0,75.0,150,570.0,30.0
205.0,75.0,144,501.0,15.0
205.0,75.0,159,556.0,29.0
205.0,75.0,149,519.0,29.0
205.0,75.0,148,527.0,35.0
205.0,75.0,149,492.0,32.0
205.0,75.0,135,438.0,23.0
205.0,75.0,70,168.0,8.0
205.0,75.0,153,496.0,24.0
205.0,75.0,145,469.0,22.0
205.0,75.0,81,189.0,8.0
205.0,75.0,47,72.0,1.0
215.0,75.0,11,0.0,0.0
160.0,70.0,27,133.0,2.0
160.0,70.0,23,115.0,0.0
160.0,70.0,18,79.0,0.0
160.0,70.0,19,83.0,0.0
160.0,70.0,11,48.0,0.0
160.0,70.0,65,318.0,0.0
160.0,70.0,61,269.0,0.0
160.0,70.0,44,163.0,0.0
160.0,70.0,29,115.0,0.0
160.0,70.0,19,76.0,0.0
160.0,70.0,1,5.0,0.0
160.0,70.0,1,3.0,0.0
185.0,73.0,3,10.0,0.0
185.0,73.0,31,52.0,0.0
185.0,73.0,11,14.0,0.0
163.0,72.0,2,6.0,0.0
163.0,72.0,1,1.0,0.0
163.0,72.0,14,18.0,0.0
163.0,72.0,32,35.0,0.0
190.0,72.0,13,24.0,0.0
190.0,72.0,4,16.0,1.0
190.0,72.0,48,125.0,3.0
170.0,72.0,14,44.0,1.0
170.0,72.0,23,90.0,0.0
170.0,72.0,151,607.0,3.0
170.0,72.0,96,320.0,1.0
170.0,72.0,32,110.0,1.0
170.0,72.0,100,433.0,4.0
170.0,72.0,47,197.0,1.0
170.0,72.0,102,436.0,3.0
170.0,72.0,42,134.0,1.0
170.0,72.0,39,112.0,0.0
205.0,75.0,14,3.0,0.0
205.0,75.0,67,1.0,0.0
205.0,75.0,52,0.0,0.0
205.0,75.0,51,0.0,0.0
205.0,75.0,51,0.0,0.0
205.0,75.0,13,0.0,0.0
205.0,75.0,6,0.0,0.0
166.0,74.0,28,1.0,0.0
166.0,74.0,62,3.0,0.0
166.0,74.0,10,0.0,0.0
166.0,74.0,8,0.0,0.0
166.0,74.0,67,0.0,0.0
164.0,69.0,36,96.0,0.0
164.0,69.0,16,59.0,0.0
164.0,69.0,50,130.0,3.0
180.0,75.0,16,38.0,0.0
180.0,75.0,6,10.0,0.0
180.0,75.0,14,57.0,1.0
180.0,75.0,155,613.0,2.0
180.0,75.0,138,405.0,0.0
180.0,75.0,100,198.0,1.0
180.0,75.0,18,38.0,0.0
180.0,75.0,48,112.0,0.0
180.0,75.0,103,349.0,4.0
180.0,75.0,111,308.0,4.0
180.0,75.0,143,451.0,4.0
180.0,75.0,106,211.0,7.0
180.0,75.0,88,244.0,6.0
180.0,75.0,102,196.0,7.0
180.0,75.0,19,20.0,0.0
180.0,75.0,49,54.0,0.0
180.0,75.0,20,26.0,0.0
180.0,74.0,8,4.0,0.0
180.0,74.0,31,100.0,1.0
180.0,74.0,16,29.0,1.0
190.0,74.0,15,0.0,0.0
190.0,74.0,7,0.0,0.0
190.0,74.0,28,1.0,0.0
195.0,74.0,42,15.0,0.0
195.0,74.0,25,20.0,0.0
195.0,74.0,25,7.0,0.0
195.0,74.0,24,6.0,0.0
184.0,72.0,143,545.0,9.0
184.0,72.0,158,623.0,7.0
184.0,72.0,147,586.0,6.0
184.0,72.0,161,637.0,9.0
184.0,72.0,152,571.0,8.0
184.0,72.0,153,589.0,17.0
184.0,72.0,107,392.0,8.0
184.0,72.0,130,517.0,13.0
184.0,72.0,153,588.0,22.0
184.0,72.0,112,412.0,14.0
184.0,72.0,147,588.0,14.0
184.0,72.0,159,563.0,24.0
184.0,72.0,155,610.0,19.0
184.0,72.0,157,575.0,20.0
184.0,72.0,149,590.0,11.0
184.0,72.0,73,263.0,2.0
184.0,72.0,67,253.0,3.0
184.0,72.0,38,110.0,3.0
184.0,72.0,18,61.0,1.0
200.0,77.0,1,1.0,0.0
200.0,77.0,7,19.0,1.0
200.0,77.0,132,445.0,9.0
200.0,77.0,51,184.0,0.0
200.0,77.0,89,299.0,2.0
200.0,77.0,64,215.0,6.0
200.0,77.0,80,292.0,14.0
200.0,77.0,66,203.0,10.0
200.0,77.0,127,418.0,11.0
200.0,77.0,125,451.0,21.0
200.0,77.0,117,409.0,6.0
200.0,77.0,37,137.0,6.0
200.0,77.0,97,356.0,7.0
200.0,77.0,70,220.0,4.0
200.0,77.0,51,167.0,7.0
200.0,77.0,38,116.0,0.0
200.0,77.0,75,194.0,5.0
200.0,77.0,50,146.0,2.0
200.0,77.0,46,128.0,0.0
200.0,77.0,27,62.0,0.0
200.0,77.0,19,46.0,1.0
200.0,77.0,8,22.0,0.0
140.0,69.0,19,53.0,0.0
140.0,69.0,67,108.0,0.0
140.0,69.0,31,44.0,0.0
140.0,69.0,15,22.0,0.0
140.0,69.0,12,15.0,0.0
140.0,69.0,133,363.0,0.0
140.0,69.0,22,58.0,0.0
140.0,69.0,134,559.0,1.0
140.0,69.0,162,672.0,2.0
140.0,69.0,162,689.0,4.0
140.0,69.0,155,610.0,1.0
140.0,69.0,136,470.0,0.0
140.0,69.0,46,54.0,0.0
140.0,69.0,76,279.0,1.0
140.0,69.0,151,489.0,2.0
140.0,69.0,67,163.0,1.0
140.0,69.0,69,83.0,1.0
140.0,69.0,24,29.0,0.0
195.0,72.0,75,182.0,4.0
195.0,72.0,95,247.0,10.0
195.0,72.0,106,322.0,8.0
195.0,72.0,132,415.0,18.0
195.0,72.0,154,561.0,25.0
195.0,72.0,157,565.0,20.0
195.0,72.0,121,415.0,9.0
195.0,72.0,143,555.0,23.0
195.0,72.0,154,666.0,31.0
195.0,72.0,140,574.0,15.0
195.0,72.0,160,662.0,11.0
195.0,72.0,123,476.0,5.0
195.0,72.0,154,575.0,8.0
195.0,72.0,2,8.0,0.0
195.0,72.0,131,461.0,8.0
195.0,72.0,120,324.0,6.0
195.0,72.0,93,280.0,4.0
195.0,72.0,19,48.0,1.0
195.0,72.0,3,3.0,0.0
190.0,74.0,16,24.0,0.0
190.0,74.0,115,376.0,3.0
190.0,74.0,143,543.0,9.0
190.0,74.0,110,370.0,1.0
190.0,74.0,129,510.0,5.0
190.0,74.0,120,419.0,0.0
190.0,74.0,115,452.0,5.0
190.0,74.0,117,458.0,1.0
190.0,74.0,122,433.0,2.0
190.0,74.0,52,93.0,0.0
190.0,74.0,28,55.0,1.0
190.0,74.0,36,108.0,1.0
190.0,74.0,96,220.0,2.0
190.0,74.0,62,102.0,0.0
190.0,74.0,77,139.0,2.0
190.0,74.0,42,43.0,0.0
160.0,69.0,4,3.0,0.0
160.0,69.0,81,200.0,6.0
160.0,69.0,78,195.0,3.0
160.0,69.0,63,76.0,0.0
160.0,69.0,110,250.0,1.0
160.0,69.0,117,324.0,2.0
160.0,69.0,141,535.0,2.0
160.0,69.0,139,550.0,2.0
160.0,69.0,146,558.0,0.0
160.0,69.0,162,698.0,1.0
160.0,69.0,155,677.0,1.0
160.0,69.0,149,609.0,7.0
160.0,69.0,108,404.0,3.0
160.0,69.0,32,121.0,1.0
160.0,69.0,123,497.0,2.0
160.0,69.0,11,11.0,0.0
160.0,69.0,48,81.0,0.0
185.0,75.0,2,5.0,0.0
185.0,75.0,14,15.0,0.0
185.0,75.0,115,341.0,9.0
185.0,75.0,136,482.0,18.0
185.0,75.0,107,422.0,22.0
185.0,75.0,93,344.0,14.0
185.0,75.0,143,540.0,21.0
185.0,75.0,150,538.0,23.0
185.0,75.0,159,584.0,38.0
185.0,75.0,126,454.0,30.0
185.0,75.0,136,513.0,27.0
185.0,75.0,132,484.0,15.0
185.0,75.0,151,565.0,22.0
185.0,75.0,155,601.0,39.0
185.0,75.0,123,427.0,19.0
185.0,75.0,98,345.0,22.0
185.0,75.0,87,328.0,13.0
185.0,75.0,15,49.0,0.0
180.0,70.0,128,441.0,3.0
180.0,70.0,141,558.0,2.0
180.0,70.0,70,213.0,1.0
180.0,70.0,111,420.0,1.0
180.0,72.0,22,40.0,1.0
180.0,72.0,3,3.0,0.0
180.0,72.0,58,173.0,1.0
180.0,72.0,54,62.0,1.0
180.0,72.0,52,54.0,0.0
185.0,74.0,6,1.0,0.0
210.0,77.0,66,244.0,4.0
210.0,77.0,13,8.0,0.0
210.0,77.0,3,2.0,0.0
210.0,77.0,9,17.0,0.0
195.0,74.0,1,1.0,0.0
175.0,72.0,29,4.0,0.0
175.0,72.0,31,2.0,0.0
175.0,72.0,5,2.0,0.0
175.0,72.0,14,3.0,0.0
158.0,69.0,8,14.0,0.0
158.0,69.0,11,17.0,0.0
160.0,70.0,115,433.0,1.0
160.0,70.0,147,540.0,2.0
160.0,70.0,67,205.0,0.0
160.0,70.0,29,89.0,0.0
160.0,70.0,116,382.0,1.0
160.0,70.0,3,10.0,0.0
160.0,70.0,37,75.0,0.0
200.0,76.0,135,420.0,12.0
200.0,76.0,119,334.0,13.0
200.0,76.0,138,518.0,27.0
200.0,76.0,147,534.0,22.0
200.0,76.0,135,464.0,9.0
200.0,76.0,124,422.0,9.0
200.0,76.0,90,196.0,4.0
200.0,76.0,88,185.0,5.0
200.0,76.0,15,18.0,0.0
185.0,72.0,42,75.0,2.0
185.0,72.0,83,87.0,0.0
185.0,72.0,41,95.0,3.0
197.0,70.0,11,29.0,0.0
197.0,70.0,3,8.0,0.0
197.0,70.0,1,3.0,0.0
197.0,70.0,13,30.0,0.0
197.0,70.0,41,111.0,1.0
197.0,70.0,40,112.0,0.0
197.0,70.0,38,100.0,0.0
197.0,70.0,30,72.0,0.0
197.0,70.0,23,49.0,0.0
197.0,70.0,1,3.0,0.0
197.0,70.0,12,19.0,0.0
197.0,70.0,1,1.0,0.0
197.0,70.0,4,1.0,0.0
197.0,70.0,1,0.0,0.0
197.0,70.0,1,1.0,0.0
197.0,70.0,5,8.0,1.0
197.0,70.0,1,0.0,0.0
197.0,70.0,1,1.0,0.0
197.0,70.0,1,1.0,0.0
197.0,70.0,1,0.0,0.0
197.0,70.0,1,1.0,0.0
175.0,75.0,2,2.0,0.0
175.0,75.0,15,14.0,0.0
175.0,75.0,2,2.0,0.0
175.0,75.0,90,209.0,11.0
175.0,75.0,87,221.0,9.0
175.0,75.0,102,204.0,3.0
162.0,69.0,11,46.0,0.0
162.0,69.0,6,5.0,0.0
162.0,69.0,59,183.0,1.0
162.0,69.0,99,264.0,0.0
162.0,69.0,103,254.0,4.0
162.0,69.0,80,203.0,0.0
162.0,69.0,8,10.0,0.0
162.0,69.0,17,36.0,0.0
162.0,69.0,61,114.0,0.0
162.0,69.0,16,42.0,0.0
162.0,69.0,1,2.0,0.0
162.0,69.0,2,1.0,0.0
180.0,71.0,2,5.0,0.0
185.0,73.0,58,199.0,5.0
185.0,73.0,22,53.0,2.0
185.0,73.0,1,1.0,0.0
185.0,73.0,11,13.0,0.0
170.0,70.0,1,0.0,0.0
170.0,70.0,7,0.0,0.0
170.0,70.0,61,8.0,0.0
170.0,70.0,30,3.0,0.0
180.0,73.0,52,0.0,0.0
180.0,73.0,9,0.0,0.0
165.0,72.0,4,4.0,0.0
165.0,72.0,2,1.0,0.0
165.0,72.0,4,4.0,0.0
165.0,72.0,15,42.0,2.0
165.0,70.0,87,196.0,0.0
165.0,70.0,8,2.0,0.0
183.0,71.0,3,9.0,0.0
183.0,71.0,14,28.0,0.0
245.0,75.0,8,12.0,0.0
245.0,75.0,11,4.0,0.0
175.0,73.0,22,3.0,0.0
175.0,73.0,11,23.0,0.0
175.0,73.0,28,3.0,0.0
175.0,73.0,23,4.0,0.0
175.0,73.0,21,29.0,0.0
175.0,73.0,40,31.0,0.0
175.0,73.0,21,2.0,0.0
185.0,71.0,12,51.0,0.0
185.0,71.0,158,602.0,22.0
185.0,71.0,107,381.0,18.0
185.0,71.0,159,604.0,21.0
185.0,71.0,157,596.0,17.0
185.0,71.0,161,637.0,21.0
185.0,71.0,131,452.0,8.0
185.0,71.0,66,191.0,1.0
185.0,71.0,62,115.0,3.0
187.0,70.0,2,5.0,0.0
187.0,70.0,50,186.0,0.0
187.0,70.0,116,495.0,2.0
187.0,70.0,13,59.0,1.0
187.0,70.0,81,312.0,0.0
187.0,70.0,3,12.0,0.0
215.0,75.0,8,13.0,2.0
215.0,75.0,53,150.0,6.0
215.0,75.0,104,237.0,11.0
215.0,75.0,94,258.0,16.0
215.0,75.0,79,158.0,2.0
215.0,75.0,20,31.0,1.0
215.0,75.0,13,19.0,0.0
175.0,71.0,9,5.0,0.0
175.0,71.0,36,22.0,0.0
175.0,71.0,106,328.0,1.0
175.0,71.0,109,384.0,2.0
175.0,71.0,117,380.0,1.0
175.0,71.0,54,137.0,1.0
175.0,71.0,100,324.0,4.0
175.0,71.0,67,96.0,0.0
175.0,71.0,41,38.0,0.0
175.0,71.0,4,1.0,0.0
175.0,72.0,14,16.0,0.0
175.0,72.0,35,100.0,1.0
175.0,72.0,110,373.0,1.0
175.0,72.0,77,228.0,4.0
175.0,72.0,90,238.0,2.0
175.0,72.0,118,312.0,1.0
175.0,72.0,89,190.0,1.0
175.0,72.0,73,134.0,1.0
175.0,72.0,91,137.0,0.0
175.0,72.0,30,60.0,0.0
170.0,71.0,40,76.0,0.0
170.0,71.0,92,264.0,0.0
170.0,71.0,135,381.0,1.0
170.0,71.0,79,226.0,0.0
170.0,71.0,115,217.0,2.0
170.0,71.0,129,299.0,4.0
170.0,71.0,118,184.0,0.0
170.0,71.0,14,23.0,0.0
170.0,71.0,130,417.0,1.0
170.0,71.0,47,41.0,0.0
170.0,71.0,41,27.0,0.0
170.0,70.0,10,23.0,0.0
170.0,70.0,126,374.0,7.0
170.0,70.0,25,48.0,1.0
170.0,70.0,26,23.0,2.0
170.0,70.0,28,60.0,1.0
170.0,70.0,61,117.0,2.0
170.0,70.0,117,175.0,2.0
170.0,70.0,92,107.0,1.0
165.0,68.0,56,162.0,0.0
165.0,68.0,120,393.0,0.0
165.0,68.0,95,227.0,0.0
180.0,71.0,34,46.0,0.0
180.0,71.0,8,11.0,0.0
185.0,70.0,2,6.0,0.0
185.0,70.0,16,40.0,0.0
185.0,70.0,34,97.0,0.0
185.0,70.0,31,61.0,0.0
185.0,70.0,39,69.0,1.0
185.0,70.0,18,36.0,0.0
185.0,70.0,34,81.0,0.0
185.0,70.0,33,62.0,1.0
185.0,70.0,34,64.0,0.0
185.0,70.0,33,58.0,0.0
185.0,70.0,8,13.0,0.0
185.0,70.0,31,59.0,0.0
185.0,70.0,47,94.0,1.0
185.0,70.0,17,20.0,0.0
185.0,70.0,15,35.0,0.0
185.0,70.0,45,68.0,0.0
185.0,70.0,43,64.0,0.0
185.0,70.0,27,64.0,0.0
185.0,70.0,23,18.0,0.0
185.0,70.0,3,5.0,0.0
165.0,69.0,11,28.0,0.0
165.0,69.0,7,20.0,0.0
182.0,75.0,4,0.0,0.0
182.0,75.0,9,6.0,0.0
170.0,67.0,20,44.0,0.0
170.0,67.0,79,263.0,9.0
170.0,67.0,119,388.0,10.0
170.0,67.0,114,292.0,16.0
170.0,67.0,106,238.0,7.0
170.0,67.0,5,5.0,0.0
170.0,67.0,9,14.0,0.0
170.0,67.0,65,67.0,1.0
190.0,73.0,4,6.0,0.0
200.0,75.0,17,2.0,0.0
200.0,75.0,64,4.0,0.0
200.0,75.0,57,4.0,0.0
200.0,75.0,10,0.0,0.0
200.0,75.0,38,6.0,0.0
200.0,75.0,67,6.0,0.0
200.0,75.0,53,6.0,0.0
200.0,75.0,60,3.0,0.0
200.0,75.0,50,3.0,0.0
200.0,75.0,38,2.0,0.0
200.0,75.0,34,1.0,0.0
200.0,75.0,64,1.0,0.0
200.0,75.0,29,0.0,0.0
165.0,71.0,70,223.0,1.0
165.0,71.0,54,166.0,0.0
165.0,71.0,2,1.0,0.0
178.0,71.0,22,0.0,0.0
178.0,71.0,34,1.0,0.0
178.0,71.0,29,0.0,0.0
172.0,71.0,51,87.0,1.0
172.0,71.0,71,136.0,1.0
165.0,73.0,2,1.0,0.0
210.0,76.0,8,4.0,0.0
210.0,76.0,17,17.0,0.0
210.0,76.0,37,80.0,0.0
210.0,76.0,39,71.0,0.0
210.0,76.0,57,42.0,2.0
210.0,76.0,57,23.0,0.0
210.0,76.0,32,9.0,0.0
170.0,73.0,41,148.0,0.0
170.0,73.0,53,177.0,1.0
170.0,73.0,94,266.0,4.0
170.0,73.0,89,234.0,3.0
170.0,73.0,113,256.0,2.0
170.0,73.0,159,623.0,21.0
170.0,73.0,142,560.0,13.0
170.0,73.0,111,453.0,12.0
170.0,73.0,143,554.0,16.0
170.0,73.0,149,579.0,50.0
170.0,73.0,151,590.0,18.0
170.0,73.0,133,479.0,18.0
170.0,73.0,150,564.0,24.0
170.0,73.0,141,506.0,19.0
170.0,73.0,131,430.0,8.0
170.0,73.0,34,80.0,1.0
190.0,73.0,35,66.0,0.0
190.0,73.0,32,38.0,1.0
190.0,73.0,37,69.0,0.0
190.0,73.0,33,37.0,0.0
190.0,73.0,38,43.0,0.0
190.0,73.0,27,1.0,0.0
190.0,73.0,35,1.0,0.0
205.0,74.0,25,9.0,0.0
205.0,74.0,50,32.0,0.0
205.0,74.0,3,3.0,0.0
205.0,74.0,4,3.0,0.0
185.0,74.0,61,115.0,1.0
185.0,74.0,121,374.0,3.0
185.0,74.0,77,221.0,4.0
185.0,74.0,92,216.0,1.0
185.0,74.0,108,265.0,1.0
185.0,74.0,116,285.0,2.0
185.0,74.0,87,140.0,1.0
185.0,74.0,60,100.0,1.0
185.0,74.0,100,226.0,2.0
185.0,74.0,51,84.0,3.0
165.0,71.0,16,37.0,0.0
165.0,71.0,3,7.0,0.0
165.0,71.0,57,135.0,1.0
165.0,71.0,18,17.0,0.0
165.0,71.0,53,107.0,0.0
165.0,71.0,2,3.0,0.0
200.0,73.0,79,199.0,2.0
200.0,73.0,18,35.0,0.0
180.0,74.0,1,3.0,0.0
180.0,74.0,10,20.0,0.0
180.0,74.0,39,90.0,0.0
180.0,74.0,36,80.0,0.0
180.0,74.0,38,58.0,0.0
180.0,74.0,38,42.0,0.0
180.0,74.0,18,19.0,0.0
225.0,75.0,5,13.0,0.0
225.0,75.0,106,374.0,16.0
225.0,75.0,150,607.0,12.0
225.0,75.0,154,624.0,8.0
225.0,75.0,156,622.0,15.0
225.0,75.0,157,620.0,21.0
225.0,75.0,159,647.0,35.0
225.0,75.0,161,672.0,28.0
225.0,75.0,158,638.0,29.0
225.0,75.0,159,638.0,29.0
225.0,75.0,112,442.0,14.0
225.0,75.0,142,575.0,17.0
225.0,75.0,141,543.0,17.0
225.0,75.0,108,417.0,16.0
225.0,75.0,145,557.0,15.0
225.0,75.0,135,496.0,13.0
225.0,75.0,80,155.0,2.0
160.0,68.0,98,364.0,3.0
160.0,68.0,136,511.0,2.0
160.0,68.0,35,132.0,0.0
160.0,71.0,9,32.0,0.0
205.0,75.0,118,400.0,17.0
205.0,75.0,140,515.0,23.0
205.0,75.0,142,508.0,14.0
205.0,75.0,38,93.0,5.0
205.0,75.0,42,66.0,1.0
205.0,75.0,4,4.0,0.0
170.0,72.0,48,108.0,0.0
170.0,72.0,96,234.0,3.0
170.0,72.0,116,317.0,8.0
170.0,72.0,70,162.0,2.0
170.0,72.0,50,102.0,0.0
170.0,72.0,39,47.0,0.0
195.0,73.0,13,9.0,0.0
195.0,73.0,27,50.0,0.0
195.0,73.0,34,59.0,0.0
195.0,73.0,28,42.0,0.0
195.0,73.0,8,9.0,0.0
195.0,73.0,7,1.0,0.0
195.0,73.0,5,0.0,0.0
180.0,74.0,17,63.0,1.0
180.0,74.0,102,419.0,9.0
180.0,74.0,108,430.0,1.0
180.0,74.0,117,492.0,4.0
180.0,74.0,19,69.0,0.0
180.0,74.0,110,430.0,9.0
180.0,74.0,6,21.0,0.0
180.0,74.0,117,439.0,4.0
180.0,74.0,138,576.0,8.0
180.0,74.0,126,524.0,4.0
180.0,74.0,138,550.0,2.0
180.0,74.0,143,558.0,3.0
180.0,74.0,32,99.0,0.0
180.0,74.0,101,400.0,1.0
180.0,74.0,151,583.0,3.0
180.0,74.0,87,333.0,0.0
180.0,74.0,123,355.0,0.0
190.0,73.0,5,3.0,0.0
190.0,73.0,4,0.0,0.0
190.0,73.0,5,0.0,0.0
190.0,73.0,10,2.0,0.0
180.0,73.0,86,223.0,0.0
180.0,73.0,49,143.0,1.0
190.0,70.0,17,43.0,1.0
190.0,70.0,129,452.0,5.0
190.0,70.0,41,162.0,1.0
190.0,70.0,147,522.0,11.0
190.0,70.0,145,539.0,8.0
190.0,70.0,145,482.0,6.0
190.0,70.0,113,253.0,8.0
190.0,70.0,123,235.0,7.0
190.0,70.0,109,215.0,5.0
190.0,70.0,25,64.0,7.0
190.0,70.0,23,26.0,0.0
190.0,70.0,43,69.0,3.0
190.0,70.0,87,138.0,1.0
190.0,70.0,4,4.0,0.0
200.0,76.0,42,0.0,0.0
200.0,76.0,69,0.0,0.0
200.0,76.0,62,0.0,0.0
200.0,76.0,12,0.0,0.0
200.0,74.0,26,89.0,2.0
200.0,74.0,36,103.0,2.0
200.0,74.0,87,193.0,9.0
200.0,74.0,145,395.0,5.0
200.0,74.0,115,247.0,4.0
200.0,74.0,86,199.0,1.0
200.0,74.0,94,154.0,4.0
200.0,74.0,53,32.0,0.0
200.0,74.0,79,78.0,1.0
200.0,75.0,3,1.0,0.0
210.0,75.0,2,3.0,0.0
210.0,75.0,2,5.0,0.0
210.0,75.0,32,31.0,0.0
175.0,72.0,15,11.0,0.0
190.0,78.0,4,4.0,0.0
170.0,69.0,152,477.0,0.0
165.0,70.0,2,5.0,0.0
165.0,70.0,2,7.0,0.0
165.0,70.0,35,97.0,0.0
165.0,70.0,2,5.0,0.0
160.0,74.0,14,7.0,0.0
160.0,74.0,3,4.0,0.0
150.0,70.0,7,5.0,0.0
200.0,76.0,22,9.0,0.0
200.0,73.0,15,41.0,0.0
160.0,70.0,2,2.0,0.0
175.0,72.0,8,3.0,0.0
160.0,68.0,109,420.0,0.0
160.0,68.0,103,421.0,0.0
160.0,68.0,107,437.0,2.0
160.0,68.0,104,464.0,4.0
160.0,68.0,124,528.0,3.0
160.0,68.0,10,39.0,0.0
160.0,68.0,40,173.0,0.0
160.0,68.0,94,395.0,3.0
160.0,68.0,83,356.0,0.0
175.0,72.0,6,0.0,0.0
163.0,68.0,4,6.0,0.0
163.0,68.0,12,23.0,0.0
170.0,72.0,7,0.0,0.0
170.0,72.0,1,0.0,0.0
200.0,73.0,7,11.0,0.0
200.0,73.0,4,9.0,0.0
200.0,73.0,27,51.0,0.0
200.0,73.0,36,42.0,0.0
200.0,73.0,43,40.0,0.0
200.0,73.0,50,68.0,0.0
200.0,73.0,36,59.0,0.0
200.0,73.0,20,12.0,0.0
200.0,73.0,11,15.0,0.0
200.0,73.0,19,12.0,0.0
175.0,70.0,16,2.0,0.0
195.0,75.0,5,18.0,0.0
195.0,75.0,142,494.0,8.0
195.0,75.0,147,536.0,7.0
195.0,75.0,121,464.0,15.0
195.0,75.0,151,589.0,17.0
195.0,75.0,109,330.0,12.0
195.0,75.0,148,505.0,7.0
195.0,75.0,52,159.0,0.0
